STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MIN,PRCP
43279099999,06-12-2019,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",80.3,24,71,24,NaN,0,NaN,0,3.1,24,6.3,24,12,NaN,87.8,75.2,0
43279099999,07-12-2019,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",77.7,24,75.2,24,NaN,0,NaN,0,1.8,24,2.5,24,6,NaN,84.9,74.5,0.16
43279099999,08-12-2019,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",80.1,24,72.9,24,NaN,0,NaN,0,2.9,24,4,24,13,NaN,86,73.6,0.12
43279099999,09-12-2019,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",81.1,24,71.9,24,NaN,0,NaN,0,3.3,24,5.2,24,12,NaN,87.8,74.3,0
43279099999,10-12-2019,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",79.6,24,70.5,24,NaN,0,NaN,0,3.1,24,4.5,24,11.1,NaN,87.8,72.7,0
43279099999,11-12-2019,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",80.4,24,70.9,24,NaN,0,NaN,0,3.7,24,4.9,24,9.9,NaN,87.4,71.8,0
43279099999,12-12-2019,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",81.4,24,71.3,24,NaN,0,NaN,0,3.4,24,5.3,24,12,NaN,87.8,73.4,0
43279099999,13-12-2019,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",79.3,24,74.7,24,NaN,0,NaN,0,2.2,24,3.7,24,13,NaN,85.3,74.1,0.83
43279099999,14-12-2019,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",77.6,24,74.4,24,NaN,0,NaN,0,2,24,3.3,24,9.9,NaN,83.5,73.2,0.16
43279099999,15-12-2019,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",78.9,24,72,24,NaN,0,NaN,0,3.2,24,3.5,24,11.1,NaN,87.1,72.5,0
43279099999,16-12-2019,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",79.8,24,73.9,24,NaN,0,NaN,0,2.9,24,5,24,12,NaN,87.1,74.3,0
43279099999,17-12-2019,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",80.3,24,71.8,24,NaN,0,NaN,0,2.8,24,5.6,24,14,NaN,86,74.1,0
43279099999,18-12-2019,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",81.3,24,73.6,24,NaN,0,NaN,0,2.9,24,6.4,24,13,NaN,87.8,75,0
43279099999,19-12-2019,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",80.8,24,71.8,24,NaN,0,NaN,0,3,24,5.6,24,15,NaN,87.8,75.2,0
43279099999,20-12-2019,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",80.4,24,71.7,24,NaN,0,NaN,0,3,24,5.3,24,12,NaN,87.8,73.4,0
43279099999,21-12-2019,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",79.7,24,71.7,24,NaN,0,NaN,0,2.5,24,6.3,24,12,NaN,86,72.3,0
43279099999,22-12-2019,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",78.5,24,69,24,NaN,0,NaN,0,3,24,4.2,24,9.9,NaN,86,71.6,0
43279099999,23-12-2019,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",79,24,70.3,24,NaN,0,NaN,0,2.7,24,4.9,24,11.1,NaN,87.1,70.2,0
43279099999,24-12-2019,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",77.5,24,74.6,24,NaN,0,NaN,0,2,24,5.1,24,12,NaN,86.5,75.4,0
43279099999,25-12-2019,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",79.1,24,71.6,24,NaN,0,NaN,0,2.7,24,4.3,24,9.9,NaN,86,71.6,0.04
43279099999,26-12-2019,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",77.3,24,70.4,24,NaN,0,NaN,0,2.6,24,3.1,24,8.9,NaN,86,70,0
43279099999,27-12-2019,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",79,24,70.1,24,NaN,0,NaN,0,2.9,24,3.8,24,9.9,NaN,86,70,0
43279099999,28-12-2019,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",79.1,24,70.5,24,NaN,0,NaN,0,2.6,24,3.8,24,9.9,NaN,87.8,71.2,0
43279099999,29-12-2019,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",78.8,24,71.5,24,NaN,0,NaN,0,2.2,24,4.7,24,12,NaN,87.8,71.6,0.01
43279099999,30-12-2019,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",78.6,24,72.1,24,NaN,0,NaN,0,2.4,24,5,24,12,NaN,86.7,71.2,0.47
43279099999,31-12-2019,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",80.7,24,74.6,24,NaN,0,NaN,0,2.8,24,6.5,24,12,NaN,86,73.8,0.24
43279099999,01-01-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",78.2,24,75.6,24,NaN,0,NaN,0,2.3,24,3,24,7,NaN,86.5,72.5,1.1
43279099999,02-01-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",81.6,24,76.2,24,NaN,0,NaN,0,2.8,24,3.6,24,8.9,NaN,87.8,74.1,1.3
43279099999,03-01-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",82.3,24,76.2,24,NaN,0,NaN,0,3,24,4.2,24,9.9,NaN,88.2,75.2,0
43279099999,04-01-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",82.4,24,76.5,24,NaN,0,NaN,0,2.7,24,4.8,24,8.9,NaN,88.2,76.1,0
43279099999,05-01-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",81.9,24,75.1,24,NaN,0,NaN,0,3.3,24,5.7,24,8.9,NaN,88.9,75.2,0
43279099999,06-01-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",80.7,24,74.6,24,NaN,0,NaN,0,2.9,24,6.8,24,13,NaN,87.8,74.5,0.03
43279099999,07-01-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",81.4,24,73.1,24,NaN,0,NaN,0,3,24,7.8,24,13,NaN,86.2,75.2,0.08
43279099999,08-01-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",78.4,24,69.4,24,NaN,0,NaN,0,3,24,4.8,24,9.9,NaN,86.4,70.5,0
43279099999,09-01-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",77.7,24,68.4,24,NaN,0,NaN,0,3.1,24,3.5,24,8,NaN,87.8,68.5,0
43279099999,10-01-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",77.9,24,66.6,24,NaN,0,NaN,0,3.1,24,4.3,24,12,NaN,86,67.8,0
43279099999,11-01-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",78.3,24,68.1,24,NaN,0,NaN,0,2.7,24,3.6,24,11.1,NaN,86.4,69.1,0
43279099999,12-01-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",78.3,24,71.3,24,NaN,0,NaN,0,2.1,24,4.5,24,14,NaN,86,72.7,0
43279099999,13-01-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",76.5,24,67.5,24,NaN,0,NaN,0,1.9,24,4,24,9.9,NaN,86,68,0
43279099999,14-01-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",76.5,24,65.4,24,NaN,0,NaN,0,2.4,24,3.6,24,9.9,NaN,85.5,64.8,0
43279099999,15-01-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",78.3,24,65.3,24,NaN,0,NaN,0,2.9,24,4.3,24,9.9,NaN,87.8,68,0
43279099999,16-01-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",78.4,24,67.9,24,NaN,0,NaN,0,3.4,24,4.6,24,9.9,NaN,89.6,68.4,0
43279099999,17-01-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",80,24,72,24,NaN,0,NaN,0,3.3,24,7.4,24,14,NaN,86.2,69.4,0
43279099999,18-01-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",80.8,24,73.1,24,NaN,0,NaN,0,3.4,24,6.6,24,13,NaN,86,76.3,0
43279099999,19-01-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",80.9,24,70.5,24,NaN,0,NaN,0,3.7,24,5.2,24,9.9,NaN,87.8,73.4,0
43279099999,20-01-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",79.9,24,69.7,24,NaN,0,NaN,0,3.5,24,4.9,24,11.1,NaN,89.6,70.9,0
43279099999,21-01-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",78.8,24,68.8,24,NaN,0,NaN,0,3.6,24,5.6,24,14,NaN,88.7,70.9,0
43279099999,22-01-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",79.6,24,70.8,24,NaN,0,NaN,0,2.8,24,5.1,24,13,NaN,86.7,71.6,0
43279099999,23-01-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",79.3,24,69.5,24,NaN,0,NaN,0,3,24,4.4,24,11.1,NaN,87.8,71.6,0
43279099999,24-01-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",77.8,24,66.7,24,NaN,0,NaN,0,3,24,4.1,24,12,NaN,88,68.7,0
43279099999,25-01-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",76.8,24,68,24,NaN,0,NaN,0,3,24,3.5,24,9.9,NaN,87.8,67.1,0
43279099999,26-01-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",78.7,24,67.4,24,NaN,0,NaN,0,3.1,24,3.8,24,8,NaN,87.8,67.6,0
43279099999,27-01-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",79.8,24,69.1,24,NaN,0,NaN,0,3.1,24,4.6,24,8.9,NaN,88.9,69.8,0
43279099999,28-01-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",81.5,24,70.8,24,NaN,0,NaN,0,3,24,5.5,24,9.9,NaN,90.3,70,0
43279099999,29-01-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",80.8,24,72.4,24,NaN,0,NaN,0,2.7,24,5.1,24,13,NaN,90.9,70.9,0
43279099999,30-01-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",80.6,24,71.3,24,NaN,0,NaN,0,2.8,24,4.8,24,9.9,NaN,89.6,71.2,0
43279099999,31-01-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",80.9,24,72,24,NaN,0,NaN,0,2.9,24,3.1,24,7,NaN,90.3,71.6,0
43279099999,01-02-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",81.3,24,71,24,NaN,0,NaN,0,3,24,3.8,24,8,NaN,89.1,73.2,0
43279099999,02-02-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",80.4,24,69.1,24,NaN,0,NaN,0,3.5,24,3.5,24,9.9,NaN,89.2,71.6,0
43279099999,03-02-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",80.2,24,69.7,24,NaN,0,NaN,0,3.2,24,5.5,24,11.1,NaN,89.6,70.9,0
43279099999,04-02-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",80,24,70.7,24,NaN,0,NaN,0,3.1,24,5.7,24,12,NaN,87.8,72.5,0
43279099999,05-02-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",80.9,24,67.3,24,NaN,0,NaN,0,3.4,24,4,24,9.9,NaN,88.2,70.2,0
43279099999,06-02-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",80.5,24,68,24,NaN,0,NaN,0,3.5,24,5.8,24,12,NaN,88.9,69.4,0
43279099999,07-02-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",81.4,24,68.8,24,NaN,0,NaN,0,3.5,24,6.7,24,14,NaN,89.8,71.2,0
43279099999,08-02-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",82.1,24,67.6,24,NaN,0,NaN,0,3.6,24,6,24,9.9,NaN,89.6,71.6,0
43279099999,09-02-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",81.5,24,70.4,24,NaN,0,NaN,0,3,24,7,24,14,NaN,90,73.8,0
43279099999,10-02-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",81.7,24,67.6,24,NaN,0,NaN,0,3.4,24,7.7,24,15,NaN,88.7,73.4,0
43279099999,11-02-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",82.1,24,71.7,24,NaN,0,NaN,0,3.3,24,8.2,24,15,NaN,91.4,72.7,0
43279099999,12-02-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",81,24,71,24,NaN,0,NaN,0,3.5,24,6.6,24,12,NaN,88.9,73.4,0
43279099999,13-02-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",80.5,24,70,24,NaN,0,NaN,0,3,24,5.5,24,13,NaN,89.6,73,0
43279099999,14-02-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",80.2,24,67.4,24,NaN,0,NaN,0,2.6,24,4.8,24,12,NaN,91.4,69.8,0
43279099999,15-02-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",79.7,24,64.9,24,NaN,0,NaN,0,2.9,24,4.9,24,9.9,NaN,93.2,69.6,0
43279099999,16-02-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",79.4,24,65.6,24,NaN,0,NaN,0,3.1,24,4.9,24,9.9,NaN,93.9,67.3,0
43279099999,17-02-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",79.5,24,64.4,24,NaN,0,NaN,0,3.2,24,4.2,24,9.9,NaN,89.6,69.1,0
43279099999,18-02-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",79,24,66,24,NaN,0,NaN,0,2.8,24,3.9,24,8.9,NaN,89.6,68.7,0
43279099999,19-02-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",80.2,24,65.8,24,NaN,0,NaN,0,3.3,24,6,24,11.1,NaN,89.4,69.1,0
43279099999,20-02-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",80.2,24,66.2,24,NaN,0,NaN,0,3.7,24,5,24,9.9,NaN,89.6,71.6,0
43279099999,21-02-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",81.2,24,70.5,24,NaN,0,NaN,0,3.1,24,8.3,24,14,NaN,88.7,68.9,0
43279099999,22-02-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",82.1,24,72.2,24,NaN,0,NaN,0,3.5,24,7.1,24,14,NaN,88.9,77.4,0
43279099999,23-02-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",82.5,24,72.6,24,NaN,0,NaN,0,3.3,24,6.4,24,15,NaN,89.6,75.2,0
43279099999,24-02-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",81.9,24,73.4,24,NaN,0,NaN,0,3.6,24,5.4,24,9.9,NaN,89.6,72.7,0
43279099999,25-02-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",82.9,24,73,24,NaN,0,NaN,0,3.3,24,7.1,24,12,NaN,90.3,74.1,0
43279099999,26-02-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",83,24,72.2,24,NaN,0,NaN,0,3,24,5.8,24,12,NaN,91.4,75.2,0
43279099999,27-02-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",82.8,24,72.6,24,NaN,0,NaN,0,3,24,6,24,14,NaN,91.8,74.5,0
43279099999,28-02-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",82.6,24,71.9,24,NaN,0,NaN,0,3.5,24,6.9,24,13,NaN,90.7,76.6,0
43279099999,29-02-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",83,24,71.7,24,NaN,0,NaN,0,3,24,6.7,24,14,NaN,90.7,74.1,0
43279099999,01-03-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",82.7,24,70.1,24,NaN,0,NaN,0,3.6,24,5.7,24,9.9,NaN,90.3,75.2,0
43279099999,02-03-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",82.2,24,68.7,24,NaN,0,NaN,0,2.6,24,5.5,24,11.1,NaN,90.3,73.4,0
43279099999,03-03-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",83.4,24,70.7,24,NaN,0,NaN,0,3.1,24,5.1,24,9.9,NaN,91.8,74.1,0
43279099999,04-03-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",83.4,24,72.4,24,NaN,0,NaN,0,3.4,24,5.3,24,9.9,NaN,95,72.7,0
43279099999,05-03-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",83.7,24,72.8,24,NaN,0,NaN,0,3.8,24,6.7,24,13,NaN,94.5,74.1,0
43279099999,06-03-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",83.8,24,74.7,24,NaN,0,NaN,0,3.8,24,7,24,12,NaN,92.8,76.6,0
43279099999,07-03-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",83.8,24,74.3,24,NaN,0,NaN,0,3.8,24,7,24,15,NaN,90.5,77.9,0
43279099999,08-03-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",83.7,24,72.9,24,NaN,0,NaN,0,4,24,6.2,24,12,NaN,90.7,75.2,0
43279099999,09-03-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",82.7,24,71.1,24,NaN,0,NaN,0,4.2,24,6,24,13,NaN,92.1,72.3,0
43279099999,10-03-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",82.9,24,71.8,24,NaN,0,NaN,0,3.7,24,6.4,24,12,NaN,92.1,74.5,0
43279099999,11-03-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",82.9,24,71.9,24,NaN,0,NaN,0,3.7,24,6.1,24,12,NaN,92.5,74.1,0
43279099999,12-03-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",83.4,24,72.4,24,NaN,0,NaN,0,3.7,24,6.1,24,12,NaN,91.9,74.5,0
43279099999,13-03-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",82.6,24,73.2,24,NaN,0,NaN,0,3.7,24,5.3,24,12,NaN,92.3,74.5,0
43279099999,14-03-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",81.4,24,71.4,24,NaN,0,NaN,0,3.4,24,4.1,24,9.9,NaN,91.8,75.2,0
43279099999,15-03-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",83.8,24,72.9,24,NaN,0,NaN,0,3.4,24,6,24,13,NaN,91.8,76.1,0
43279099999,16-03-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",84.8,24,73.8,24,NaN,0,NaN,0,3.4,24,6.7,24,12,NaN,92.5,77,0
43279099999,17-03-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",84.7,24,73.1,24,NaN,0,NaN,0,3.4,24,5.6,24,9.9,NaN,93.7,75.9,0
43279099999,18-03-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",84.5,24,75,24,NaN,0,NaN,0,3.2,24,5.5,24,11.1,NaN,94.1,77,0
43279099999,19-03-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",85.5,24,73.1,24,NaN,0,NaN,0,3.4,24,6.2,24,12,NaN,94.3,76.3,0
43279099999,20-03-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",84.5,24,74.1,24,NaN,0,NaN,0,3.7,24,6.4,24,14,NaN,95.4,76.1,0
43279099999,21-03-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",85,24,74.5,24,NaN,0,NaN,0,3.6,24,6.9,24,14,NaN,94.1,77.2,0
43279099999,22-03-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",84.8,24,74.6,24,NaN,0,NaN,0,3.4,24,6.9,24,14,NaN,93.9,79.3,0
43279099999,23-03-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",83.9,24,72.9,24,NaN,0,NaN,0,3.7,24,5.6,24,11.1,NaN,94.1,76.6,0
43279099999,24-03-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",83.9,24,72.4,24,NaN,0,NaN,0,3.7,24,5.4,24,11.1,NaN,92.5,75.2,0
43279099999,25-03-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",83.7,24,73.5,24,NaN,0,8.5,0,3.6,24,5,24,9.9,NaN,92.3,75.9,0
43279099999,26-03-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",84.3,24,72.5,24,NaN,0,9.4,0,3.9,24,4.1,24,12,NaN,92.5,76.6,0
43279099999,27-03-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",84.2,24,71,24,NaN,0,10.9,0,3.8,24,3.8,24,8.9,NaN,93.9,75.4,0
43279099999,28-03-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",83.3,24,72.3,24,NaN,0,9.4,0,3.7,24,3.4,24,11.1,NaN,93.7,74.5,0
43279099999,29-03-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",83.8,24,72.1,24,NaN,0,8.9,0,3.8,24,5.1,24,12,NaN,93.9,75.2,0
43279099999,30-03-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",83.7,24,71.5,24,NaN,0,9.5,0,3.8,24,3.3,24,9.9,NaN,94.3,73,0
43279099999,31-03-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",84.7,24,73.8,24,NaN,0,10,0,3.9,24,3.4,24,11.1,NaN,95,75.9,0
43279099999,01-04-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",86.2,24,73.3,24,NaN,0,9,0,3.8,24,4.4,24,9.9,NaN,98.6,75.4,0
43279099999,02-04-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",86.5,24,74.9,24,NaN,0,8.1,0,3.8,24,5.1,24,11.1,NaN,97.2,76.8,0
43279099999,03-04-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",85.8,24,74.8,24,NaN,0,8.4,0,3.4,24,5.5,24,14,NaN,97.9,77.9,0
43279099999,04-04-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",86,24,74.7,24,1011.7,0,9.9,0,3.8,24,5.3,24,12,NaN,94.8,75.9,0
43279099999,05-04-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",87.2,24,78.2,24,1012.1,0,10.3,0,3.8,24,6.1,24,13,NaN,94.5,79.5,0
43279099999,06-04-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",87.7,24,78.7,24,1011.7,0,9.9,0,4.1,24,5.2,24,12,NaN,95.7,81.5,0
43279099999,07-04-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",87.3,24,77.2,24,1010.3,0,8.6,0,4.2,24,5.7,24,13,NaN,95.7,80.4,0
43279099999,08-04-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",87.5,24,78.8,24,1010.8,0,9.1,0,4.1,24,5.7,24,14,NaN,96.4,81.5,0
43279099999,09-04-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",82.2,24,76,24,1011.1,0,9.3,0,3.3,24,6.1,24,14,NaN,96.1,75.2,0.94
43279099999,10-04-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",85.6,24,76,24,1012.1,0,10.3,0,3.8,24,5,24,11.1,NaN,95.4,73.8,0
43279099999,11-04-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",85.6,24,75,24,1013,0,11.2,0,4,24,3.7,24,9.9,NaN,94.3,78.4,0
43279099999,12-04-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",85.2,24,75.2,24,1011.6,0,9.9,0,4.2,24,3.5,24,9.9,NaN,94.3,77.9,0
43279099999,13-04-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",85.2,24,74.8,24,1010.2,0,8.5,0,4,24,3.4,24,12,NaN,94.3,76.5,0
43279099999,14-04-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",85.2,24,75,24,1011,0,9.3,0,4,24,4.2,24,9.9,NaN,94.5,76.3,0
43279099999,15-04-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",86.3,24,75.3,24,1011.5,0,9.8,0,4.1,24,4.6,24,12,NaN,94.3,77.4,0
43279099999,16-04-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",86.5,24,76.6,24,1010.1,0,8.4,0,4.2,24,5.1,24,12,NaN,95.2,76.6,0
43279099999,17-04-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",88.1,24,77,24,1010,0,8.3,0,4,24,6.3,24,14,NaN,96.8,79.5,0
43279099999,18-04-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",88.1,24,77.5,24,1010,0,8.3,0,4.1,24,6.2,24,13,NaN,97.9,80.8,0
43279099999,19-04-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",87.7,24,78,24,1010,0,8.3,0,4.2,24,5.9,24,11.1,NaN,97.9,81,0
43279099999,20-04-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",87.3,24,75.9,24,1010.1,0,8.4,0,4.2,24,4.8,24,11.1,NaN,96.1,80.6,0
43279099999,21-04-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",88.2,24,75.8,24,1010,0,8.2,0,4.3,24,6.1,24,12,NaN,96.1,79.5,0
43279099999,22-04-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",88.2,24,77.7,24,1009.4,0,7.6,0,4.2,24,6.4,24,14,NaN,96.8,80.2,0
43279099999,23-04-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",88.7,24,77.5,24,1008.7,0,7,0,4.2,24,6.6,24,12,NaN,97.2,81,0
43279099999,24-04-2020,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",89.5,24,77.9,24,1008.3,0,6.6,0,4.2,24,7.3,24,14,NaN,98.1,82.4,0
